Line Name,Measurement Type,Time,Value,Units
Strain 7,b0524,1.0,0.22824062870537906,FPKM
Strain 7,b3189,1.0,0.24631732733990433,FPKM
Strain 7,b0090,1.0,0.3097074942103164,FPKM
Strain 7,b0088,1.0,0.275102393340313,FPKM
Strain 7,b0091,1.0,0.2947612489222973,FPKM
Strain 7,b4258,1.0,0.0,FPKM
Strain 7,b2683,1.0,0.0,FPKM
Strain 7,b2682,1.0,0.0,FPKM
Strain 7,b3572,1.0,0.0,FPKM
Strain 7,b3972,1.0,0.2765242959037015,FPKM
Strain 7,b3057,1.0,0.0,FPKM
Strain 7,b0841,1.0,0.0,FPKM
Strain 7,b0174,1.0,0.0006519806315537235,FPKM
Strain 7,b4197,1.0,0.0,FPKM
Strain 7,b3629,1.0,0.0,FPKM
Strain 7,b2882,1.0,0.0,FPKM
Strain 7,b2687,1.0,0.0053187964189809955,FPKM
Strain 7,b0759,1.0,0.0,FPKM
Strain 7,b2036,1.0,0.0,FPKM
Strain 7,b3565,1.0,0.0,FPKM
Strain 7,b3749,1.0,0.0,FPKM
Strain 7,b3750,1.0,0.0,FPKM
Strain 7,b3751,1.0,0.0,FPKM
Strain 7,b3748,1.0,0.0,FPKM
Strain 7,b2028,1.0,0.0,FPKM
Strain 7,b2255,1.0,0.0,FPKM
Strain 7,b3579,1.0,0.0,FPKM
Strain 7,b3577,1.0,0.0,FPKM
Strain 7,b3578,1.0,0.0,FPKM
Strain 7,b3566,1.0,0.0,FPKM
Strain 7,b3567,1.0,0.0,FPKM
Strain 7,b3568,1.0,0.0,FPKM
Strain 7,b4031,1.0,0.0,FPKM
Strain 7,b2253,1.0,0.0,FPKM
Strain 7,b3904,1.0,0.0,FPKM
Strain 7,b0758,1.0,0.0,FPKM
Strain 7,b1859,1.0,0.0,FPKM
Strain 7,b1858,1.0,0.0,FPKM
Strain 7,b1857,1.0,0.0,FPKM
Strain 7,b0505,1.0,3.498966836435355,FPKM
Strain 7,b0086,1.0,0.3607030755698478,FPKM
Strain 7,b0096,1.0,0.4458905027778731,FPKM
Strain 7,b4544,1.0,0.0,FPKM
Strain 7,b2258,1.0,0.0,FPKM
Strain 7,b4233,1.0,0.0,FPKM
Strain 7,b0171,1.0,4.0828852009879295,FPKM
Strain 7,b2256,1.0,0.0,FPKM
Strain 7,b2254,1.0,0.0,FPKM
Strain 7,b3803,1.0,0.0021623386659099905,FPKM
Strain 7,b3804,1.0,0.0055639779115351,FPKM
Strain 7,b3902,1.0,0.0,FPKM
Strain 7,b3997,1.0,0.0025383673982061644,FPKM
Strain 7,b2498,1.0,0.0,FPKM
Strain 7,b2234,1.0,0.0,FPKM
Strain 7,b2235,1.0,0.0,FPKM
Strain 7,b1011,1.0,0.0,FPKM
Strain 7,b2497,1.0,0.0,FPKM
Strain 7,b2676,1.0,0.0,FPKM
Strain 7,b2675,1.0,0.0,FPKM
Strain 7,b1006,1.0,0.0,FPKM
Strain 7,b0517,1.0,0.0,FPKM
Strain 7,b2215,2.0,0.0,FPKM
Strain 7,b1377,2.0,0.0,FPKM
Strain 7,b0241,2.0,0.0,FPKM
Strain 7,b0929,2.0,0.0,FPKM
Strain 7,b4035,2.0,0.0,FPKM
Strain 7,b4034,2.0,0.0,FPKM
Strain 7,b4032,2.0,0.0,FPKM
Strain 7,b4033,2.0,0.0,FPKM
Strain 7,b4036,2.0,0.0,FPKM
Strain 7,b4213,2.0,0.0,FPKM
Strain 7,b2835,2.0,0.0,FPKM
Strain 7,b2836,2.0,0.0,FPKM
Strain 7,b3553,2.0,0.0,FPKM
Strain 7,b1134,2.0,0.0,FPKM
Strain 7,b0446,2.0,0.0,FPKM
Strain 7,b1009,2.0,0.0,FPKM
Strain 7,b0180,2.0,2.311449266918565e-05,FPKM
Strain 7,b0954,2.0,0.0,FPKM
Strain 7,b0159,2.0,0.0,FPKM
Strain 7,b3197,2.0,0.4032394121199501,FPKM
Strain 7,b2708,2.0,0.40670118786787757,FPKM
Strain 7,b1094,2.0,0.42313359946272716,FPKM
Strain 7,b4481,2.0,0.0,FPKM
Strain 7,b1927,2.0,0.0,FPKM
Strain 7,b3571,2.0,0.0,FPKM
Strain 7,b2901,2.0,0.0,FPKM
Strain 7,b1302,2.0,0.0,FPKM
Strain 7,b2662,2.0,0.0,FPKM
Strain 7,b1444,2.0,0.0,FPKM
Strain 7,b0347,2.0,0.0,FPKM
Strain 7,b2663,2.0,0.0,FPKM
Strain 7,b2221,2.0,0.0,FPKM
Strain 7,b2222,2.0,0.0,FPKM
Strain 7,b2342,2.0,0.0,FPKM
Strain 7,b3845,2.0,0.0,FPKM
Strain 7,b2224,2.0,4.381484440247376,FPKM
Strain 7,b3580,2.0,0.0,FPKM
Strain 7,b1093,2.0,2.032338879103837e-05,FPKM
Strain 7,b2223,2.0,0.0,FPKM
Strain 7,b0351,2.0,17.88601089269815,FPKM
Strain 7,b1241,2.0,0.0,FPKM
Strain 7,b1463,2.0,0.0,FPKM
Strain 7,b1993,2.0,0.0,FPKM
Strain 7,b2316,2.0,0.8202497303899547,FPKM
Strain 7,b0185,2.0,0.9349350654992368,FPKM
Strain 7,b3255,2.0,0.7766293938555847,FPKM
Strain 7,b3256,2.0,0.8921492777316833,FPKM
Strain 7,b4069,2.0,0.0,FPKM
Strain 7,b2323,2.0,2.1346458620570325e-05,FPKM
Strain 7,b1095,2.0,0.0,FPKM
Strain 7,b1119,2.0,0.0,FPKM
Strain 7,b3784,2.0,0.0,FPKM
Strain 7,b2415,2.0,0.0,FPKM
Strain 7,b0679,2.0,0.0,FPKM
Strain 7,b2417,2.0,0.0,FPKM
Strain 7,b1101,2.0,195.6243213539374,FPKM
Strain 7,b2416,2.0,0.0,FPKM
Strain 7,b3959,2.0,3.2924247930793396,FPKM
Strain 7,b2818,2.0,3.6239607665976794,FPKM
Strain 7,b3671,2.0,9.872419809640222,FPKM
Strain 7,b3670,2.0,9.88127196726566,FPKM
Strain 7,b0078,2.0,9.214452729714637,FPKM
Strain 7,b0077,2.0,10.28582206339023,FPKM
Strain 7,b2296,2.0,19.222062151815862,FPKM
Strain 7,b3115,2.0,0.0,FPKM
Strain 7,b1849,2.0,0.0,FPKM
Strain 7,b2428,2.0,0.0,FPKM
Strain 7,b3794,2.0,0.0,FPKM
Strain 7,b1818,2.0,0.0,FPKM
Strain 7,b1819,2.0,0.0,FPKM
Strain 7,b1817,2.0,0.0,FPKM
Strain 7,b2429,2.0,0.0,FPKM
Strain 7,b1397,2.0,0.0,FPKM
Strain 7,b3224,2.0,0.0,FPKM
Strain 7,b1247,2.0,0.0,FPKM
Strain 7,b1246,2.0,0.0,FPKM
Strain 7,b1244,2.0,0.0,FPKM
Strain 7,b1329,2.0,0.0,FPKM
Strain 7,b1245,2.0,0.0,FPKM
Strain 7,b1386,2.0,0.0,FPKM
Strain 7,b4311,2.0,0.0,FPKM
Strain 7,b3225,2.0,0.0,FPKM
Strain 7,b0221,2.0,0.0,FPKM
Strain 7,b0004,2.0,5.330646401032981,FPKM
Strain 7,b1192,2.0,0.0,FPKM
Strain 7,b1243,2.0,0.0,FPKM
Strain 7,b4266,2.0,0.0,FPKM
Strain 7,b1091,2.0,2.1084317504404004e-05,FPKM
Strain 7,b4265,2.0,0.0,FPKM
Strain 7,b3957,2.0,0.0,FPKM
Strain 7,b3199,2.0,0.0,FPKM
Strain 7,b4262,2.0,0.0,FPKM
Strain 7,b4261,2.0,0.0,FPKM
Strain 7,b3200,2.0,0.0,FPKM
Strain 7,b3201,2.0,0.0,FPKM
Strain 7,b1519,2.0,0.0,FPKM
Strain 7,b1276,2.0,20.30834323767757,FPKM
Strain 7,b0118,2.0,0.0,FPKM
Strain 7,b3359,2.0,4.113658610013091,FPKM
Strain 7,b1748,2.0,0.0,FPKM
Strain 7,b1090,2.0,0.0,FPKM
Strain 7,b1107,2.0,0.0,FPKM
Strain 7,b0433,2.0,0.0,FPKM
Strain 7,b3619,2.0,0.0,FPKM
Strain 7,b2937,2.0,0.0,FPKM
Strain 7,b2563,2.0,0.0,FPKM
Strain 7,b3475,2.0,0.0,FPKM
Strain 7,b3018,2.0,0.0,FPKM
Strain 7,b1533,2.0,0.0,FPKM
Strain 7,b2578,2.0,0.0,FPKM
Strain 7,b3958,2.0,3.5331593142685978,FPKM
Strain 7,b4067,2.0,0.0,FPKM
Strain 7,b1623,2.0,0.0,FPKM
Strain 7,b1096,2.0,0.0073024972557217665,FPKM
Strain 7,b0572,2.0,0.0,FPKM
Strain 7,b0575,2.0,0.0,FPKM
Strain 7,b0573,2.0,0.0,FPKM
Strain 7,b0574,2.0,0.0,FPKM
Strain 7,b3360,2.0,0.007543561926102241,FPKM
Strain 7,b1812,2.0,0.0,FPKM
Strain 7,b4006,2.0,8.620007426096164,FPKM
Strain 7,b3416,2.0,0.0,FPKM
Strain 7,b0522,2.0,7.675937957361896,FPKM
Strain 7,b0523,2.0,8.369044675881122,FPKM
Strain 7,b0116,2.0,102.73370608009967,FPKM
Strain 7,b0726,2.0,0.0,FPKM
Strain 7,b0727,2.0,0.0,FPKM
Strain 7,b2587,2.0,0.0,FPKM
Strain 7,b1488,2.0,0.0,FPKM
Strain 7,b1486,2.0,0.0,FPKM
Strain 7,b1487,2.0,0.0,FPKM
Strain 7,b3544,2.0,0.0,FPKM
Strain 7,b3541,2.0,0.0,FPKM
Strain 7,b1483,2.0,0.0,FPKM
Strain 7,b1485,2.0,0.0,FPKM
Strain 7,b3540,2.0,0.0,FPKM
Strain 7,b3543,2.0,0.0,FPKM
Strain 7,b3542,2.0,0.0,FPKM
Strain 7,b1484,2.0,0.0,FPKM
Strain 7,b3665,2.0,0.0,FPKM
Strain 7,b3714,2.0,0.0,FPKM
Strain 7,b3654,2.0,0.0,FPKM
Strain 7,b0474,2.0,0.0,FPKM
Strain 7,b0120,2.0,0.0,FPKM
Strain 7,b3806,2.0,0.0,FPKM
Strain 7,b0092,2.0,0.31618298057245997,FPKM
Strain 7,b0381,2.0,0.29486980518041644,FPKM
Strain 7,b1325,2.0,0.0,FPKM
Strain 7,b4053,2.0,0.47908042528410744,FPKM
Strain 7,b1190,2.0,0.4612267846095873,FPKM
Strain 7,b0030,2.0,0.0,FPKM
Strain 7,b2393,2.0,0.0,FPKM
Strain 7,b2964,2.0,0.0,FPKM
Strain 7,b2406,2.0,0.0,FPKM
Strain 7,b0411,2.0,0.0,FPKM
Strain 7,b1992,2.0,0.0,FPKM
Strain 7,b0870,2.0,0.0,FPKM
Strain 7,b2551,2.0,0.0,FPKM
Strain 7,b2379,2.0,6.056879201535359,FPKM
Strain 7,b2290,2.0,6.5574652316954465,FPKM
Strain 7,b2697,2.0,0.0,FPKM
Strain 7,b3457,2.0,0.0,FPKM
Strain 7,b3460,2.0,0.0,FPKM
Strain 7,b3456,2.0,0.0,FPKM
Strain 7,b3455,2.0,0.0,FPKM
Strain 7,b3454,2.0,0.0,FPKM
Strain 7,b4208,2.0,0.0,FPKM
Strain 7,b1711,2.0,0.0,FPKM
Strain 7,b1709,2.0,0.0,FPKM
Strain 7,b0158,2.0,0.0,FPKM
Strain 7,b3006,2.0,0.0,FPKM
Strain 7,b3966,2.0,0.0,FPKM
Strain 7,b3005,2.0,0.0,FPKM
Strain 7,b1252,2.0,0.0,FPKM
Strain 7,b0007,2.0,0.0,FPKM
Strain 7,b0356,2.0,0.0,FPKM
Strain 7,b1478,2.0,0.0,FPKM
Strain 7,b3397,2.0,0.0,FPKM
Strain 7,b3034,2.0,0.0,FPKM
Strain 7,b0469,2.0,0.007824687080950814,FPKM
Strain 7,b2750,2.0,3.1199009045898984,FPKM
Strain 7,b1131,2.0,8.205788428174861,FPKM
Strain 7,b4177,2.0,3.2518640960671448,FPKM
Strain 7,b0677,2.0,0.0,FPKM
Strain 7,b1385,2.0,0.0,FPKM
Strain 7,b1300,2.0,0.0,FPKM
Strain 7,b3223,2.0,0.0,FPKM
Strain 7,b3588,2.0,0.0,FPKM
Strain 7,b0110,2.0,0.0,FPKM
Strain 7,b2817,2.0,0.0,FPKM
Strain 7,b4169,2.0,0.0,FPKM
Strain 7,b2435,2.0,0.0,FPKM
Strain 7,b4084,2.0,0.0,FPKM
Strain 7,b4090,2.0,27.664137970029977,FPKM
Strain 7,b0516,2.0,3.1500573175866062,FPKM
Strain 7,b0512,2.0,3.2091382454008865,FPKM
Strain 7,b0511,2.0,0.0,FPKM
Strain 7,b3222,2.0,0.0,FPKM
Strain 7,b4085,2.0,0.0,FPKM
Strain 7,b0774,2.0,2.3828864853647827e-05,FPKM
Strain 7,b4087,2.0,0.0,FPKM
Strain 7,b4088,2.0,0.0,FPKM
Strain 7,b4086,2.0,0.0,FPKM
Strain 7,b3833,2.0,0.0,FPKM
Strain 7,b1677,2.0,0.0,FPKM
Strain 7,b0657,2.0,0.0,FPKM
Strain 7,b4194,2.0,0.0,FPKM
Strain 7,b4195,2.0,0.0,FPKM
Strain 7,b4193,2.0,0.0,FPKM
Strain 7,b3994,2.0,0.0027376109743540347,FPKM
Strain 7,b3012,2.0,0.0,FPKM
Strain 7,b1781,2.0,0.0,FPKM
Strain 7,b0207,2.0,0.0,FPKM
Strain 7,b3001,2.0,0.0,FPKM
Strain 7,b3945,2.0,0.0,FPKM
Strain 7,b1767,2.0,0.0,FPKM
Strain 7,b0828,2.0,0.0,FPKM
Strain 7,b2957,2.0,0.0,FPKM
Strain 7,b1982,2.0,0.0,FPKM
Strain 7,b0674,2.0,0.0,FPKM
Strain 7,b3091,2.0,0.0,FPKM
Strain 7,b3744,2.0,2.5396208967605216,FPKM
Strain 7,b2523,2.0,0.0,FPKM
Strain 7,b0932,2.0,0.0,FPKM
Strain 7,b4260,2.0,0.0,FPKM
Strain 7,b0237,2.0,0.0,FPKM
Strain 7,b0930,2.0,0.0,FPKM
Strain 7,b1453,2.0,0.0,FPKM
Strain 7,b3502,2.0,0.0,FPKM
Strain 7,b0131,2.0,0.006149827386301434,FPKM
Strain 7,b4244,2.0,3.905469274641029,FPKM
Strain 7,b4245,2.0,3.617061365410085,FPKM
Strain 7,b3940,2.0,7.389117120340172,FPKM
Strain 7,b4024,2.0,11.393315594903335,FPKM
Strain 7,b0002,2.0,7.16468671972637,FPKM
Strain 7,b2574,2.0,0.02291052548899126,FPKM
Strain 7,b1640,2.0,0.0,FPKM
Strain 7,b1263,2.0,0.6874863433955652,FPKM
Strain 7,b1264,2.0,0.7482425078833485,FPKM
Strain 7,b0776,2.0,2.1922530214775725e-05,FPKM
Strain 7,b4139,2.0,0.0,FPKM
Strain 7,b1732,2.0,0.0,FPKM
Strain 7,b3942,2.0,0.0,FPKM
Strain 7,b0928,2.0,1.5751868940325318,FPKM
Strain 7,b0049,2.0,0.0,FPKM
Strain 7,b1866,2.0,0.0,FPKM
Strain 7,b3196,2.0,0.06276436356287754,FPKM
Strain 7,b1270,2.0,0.0,FPKM
Strain 7,b4129,2.0,0.0,FPKM
Strain 7,b0655,2.0,0.0,FPKM
Strain 7,b0654,2.0,0.0,FPKM
Strain 7,b0653,2.0,0.0,FPKM
Strain 7,b0652,2.0,0.0,FPKM
Strain 7,b3528,2.0,0.0,FPKM
Strain 7,b4138,2.0,0.0,FPKM
Strain 7,b4123,2.0,0.0,FPKM
Strain 7,b4077,2.0,0.0,FPKM
Strain 7,b0121,2.0,0.0,FPKM
Strain 7,b2874,2.0,6.752600232331773,FPKM
Strain 7,b0521,2.0,6.160605962011209,FPKM
Strain 7,b0323,2.0,7.487996667283041,FPKM
Strain 7,b0032,2.0,0.0,FPKM
Strain 7,b0033,2.0,0.0,FPKM
Strain 7,b3503,2.0,0.0,FPKM
Strain 7,b1064,2.0,0.0,FPKM
Strain 7,b1747,2.0,0.0,FPKM
Strain 7,b1539,2.0,0.0,FPKM
Strain 7,b0444,2.0,0.0,FPKM
Strain 7,b3469,2.0,0.0,FPKM
Strain 7,b0752,2.0,0.0,FPKM
Strain 7,b3915,2.0,0.0,FPKM
Strain 7,b2019,2.0,0.9969485389178231,FPKM
Strain 7,b3059,2.0,0.0,FPKM
Strain 7,b3738,2.0,444.0446205159019,FPKM
Strain 7,b3735,2.0,536.4512796714937,FPKM
Strain 7,b3731,2.0,516.1523769314232,FPKM
Strain 7,b3739,2.0,532.3293269971751,FPKM
Strain 7,b3736,2.0,540.1373840710494,FPKM
Strain 7,b3732,2.0,486.32699037912613,FPKM
Strain 7,b3737,2.0,479.53536050333804,FPKM
Strain 7,b3733,2.0,492.5704045786043,FPKM
Strain 7,b3734,2.0,616.4227399765447,FPKM
Strain 7,b0312,2.0,0.0,FPKM
Strain 7,b3040,2.0,0.0036400613257418484,FPKM
Strain 7,b3918,2.0,0.0,FPKM
Strain 7,b2794,2.0,0.0,FPKM
Strain 7,b0827,2.0,0.0,FPKM
Strain 7,b3857,2.0,0.0,FPKM
Strain 7,b3856,2.0,0.0,FPKM
Strain 7,b4214,2.0,2.4898036635657257,FPKM
Strain 7,b3551,2.0,0.0,FPKM
Strain 7,b1208,2.0,5.602257875635643,FPKM
Strain 7,b0775,2.0,2.1906556344395188e-05,FPKM
Strain 7,b1661,2.0,0.0,FPKM
Strain 7,b0367,2.0,0.0,FPKM
Strain 7,b0934,2.0,0.0,FPKM
Strain 7,b0365,2.0,0.0,FPKM
Strain 7,b0936,2.0,0.0,FPKM
Strain 7,b0366,2.0,0.0,FPKM
Strain 7,b0933,2.0,0.0,FPKM
Strain 7,b2128,2.0,0.0,FPKM
Strain 7,b2130,2.0,0.0,FPKM
Strain 7,b2131,2.0,0.0,FPKM
Strain 7,b2129,2.0,0.0,FPKM
Strain 7,b0314,2.0,0.0,FPKM
Strain 7,b1801,2.0,0.0,FPKM
Strain 7,b1216,2.0,0.0,FPKM
Strain 7,b4132,2.0,0.0,FPKM
Strain 7,b0311,2.0,0.0,FPKM
Strain 7,b2599,2.0,2.194018987383855,FPKM
Strain 7,b2600,2.0,1.4829426863079194,FPKM
Strain 7,b2329,2.0,4.550593894376622,FPKM
Strain 7,b4039,2.0,0.002580847895520893,FPKM
Strain 7,b2538,2.0,0.0,FPKM
Strain 7,b2540,2.0,0.0,FPKM
Strain 7,b2539,2.0,0.0,FPKM
Strain 7,b2542,2.0,0.0,FPKM
Strain 7,b0617,2.0,0.0,FPKM
Strain 7,b0614,2.0,0.0,FPKM
Strain 7,b0616,2.0,0.0,FPKM
Strain 7,b0615,2.0,0.0,FPKM
Strain 7,b1592,2.0,0.02781355783699952,FPKM
Strain 7,b0155,2.0,0.027465458542736423,FPKM
Strain 7,b0612,2.0,0.0,FPKM
Strain 7,b0463,2.0,0.0,FPKM
Strain 7,b0462,2.0,0.0,FPKM
Strain 7,b3035,2.0,0.0,FPKM
Strain 7,b2470,2.0,0.0,FPKM
Strain 7,b0789,2.0,0.0,FPKM
Strain 7,b1249,2.0,0.0,FPKM
Strain 7,b3816,2.0,0.003876873471910297,FPKM
Strain 7,b2174,2.0,0.0,FPKM
Strain 7,b0914,2.0,0.0,FPKM
Strain 7,b0968,2.0,0.0,FPKM
Strain 7,b1308,2.0,0.0,FPKM
Strain 7,b0151,2.0,0.0,FPKM
Strain 7,b0152,2.0,0.0,FPKM
Strain 7,b0153,2.0,0.0,FPKM
Strain 7,b1102,2.0,0.0,FPKM
Strain 7,b2765,2.0,0.0,FPKM
Strain 7,b0783,2.0,0.0028888089513347637,FPKM
Strain 7,b0781,2.0,0.0023127630644366303,FPKM
Strain 7,b0340,2.0,0.0,FPKM
Strain 7,b0341,2.0,0.0,FPKM
Strain 7,b1919,2.0,0.0,FPKM
Strain 7,b3008,2.0,1.7372689980116531,FPKM
Strain 7,b3708,2.0,0.6601547247001441,FPKM
Strain 7,b2414,2.0,2.6787942001809424,FPKM
Strain 7,b2421,2.0,2.4412952560867036,FPKM
Strain 7,b2810,2.0,0.0,FPKM
Strain 7,b2436,2.0,0.0025973372412766557,FPKM
Strain 7,b3867,2.0,0.0,FPKM
Strain 7,b0038,2.0,0.0,FPKM
Strain 7,b0037,2.0,0.0,FPKM
Strain 7,b0036,2.0,0.0,FPKM
Strain 7,b1622,2.0,1.6765717874047144,FPKM
Strain 7,b0414,2.0,0.004523258103024254,FPKM
Strain 7,b0526,2.0,0.0,FPKM
Strain 7,b0886,2.0,0.0,FPKM
Strain 7,b0887,2.0,0.0,FPKM
Strain 7,b0062,2.0,0.0,FPKM
Strain 7,b2677,2.0,0.0,FPKM
Strain 7,b2679,2.0,0.0,FPKM
Strain 7,b2678,2.0,0.0,FPKM
Strain 7,b0979,2.0,0.0,FPKM
Strain 7,b0978,2.0,0.0,FPKM
Strain 7,b0733,2.0,0.0,FPKM
Strain 7,b0734,2.0,0.0,FPKM
Strain 7,b0430,2.0,364.76033850283903,FPKM
Strain 7,b0431,2.0,350.1656716929237,FPKM
Strain 7,b0429,2.0,321.8885485970512,FPKM
Strain 7,b0432,2.0,329.4211749031682,FPKM
Strain 7,b2143,2.0,0.0,FPKM
Strain 7,b4111,2.0,0.05381211779451371,FPKM
Strain 7,b0040,2.0,0.0,FPKM
Strain 7,b0651,2.0,0.0,FPKM
Strain 7,b2162,2.0,0.0,FPKM
Strain 7,b2066,2.0,0.0,FPKM
Strain 7,b0720,2.0,20.43469563240226,FPKM
Strain 7,b0337,2.0,0.0,FPKM
Strain 7,b0336,2.0,0.0,FPKM
Strain 7,b0910,2.0,3.8634988001542308,FPKM
Strain 7,b2975,2.0,0.0,FPKM
Strain 7,b3603,2.0,0.0,FPKM
Strain 7,b3846,2.0,0.0,FPKM
Strain 7,b1189,2.0,0.0,FPKM
Strain 7,b4042,2.0,0.0,FPKM
Strain 7,b2780,2.0,1.715856840253173,FPKM
Strain 7,b0123,2.0,0.0,FPKM
Strain 7,b0484,2.0,0.0,FPKM
Strain 7,b3425,2.0,0.0,FPKM
Strain 7,b2344,2.0,0.0,FPKM
Strain 7,b2871,2.0,0.0,FPKM
Strain 7,b2838,2.0,3.7625901289426,FPKM
Strain 7,b3809,2.0,3.297983208952894,FPKM
Strain 7,b3693,2.0,0.0,FPKM
Strain 7,b3909,2.0,0.0,FPKM
Strain 7,b3526,2.0,0.0,FPKM
Strain 7,b0754,2.0,3.9604331339355667,FPKM
Strain 7,b1704,2.0,3.913958176382267,FPKM
Strain 7,b2601,2.0,3.9551933236623937,FPKM
Strain 7,b0175,2.0,0.0,FPKM
Strain 7,b4477,2.0,0.0,FPKM
Strain 7,b3648,2.0,2.8153134150618153,FPKM
Strain 7,b2715,2.0,0.0,FPKM
Strain 7,b3722,2.0,0.0,FPKM
Strain 7,b1393,2.0,0.0,FPKM
Strain 7,b3041,2.0,0.010977081503154634,FPKM
Strain 7,b3771,2.0,3.018210549933223,FPKM
Strain 7,b1200,2.0,0.0,FPKM
Strain 7,b1198,2.0,0.0,FPKM
Strain 7,b1199,2.0,0.0,FPKM
Strain 7,b0778,2.0,2.288272031379259e-05,FPKM
Strain 7,b1734,2.0,0.0,FPKM
Strain 7,b1900,2.0,0.0,FPKM
Strain 7,b1901,2.0,0.0,FPKM
Strain 7,b4460,2.0,0.0,FPKM
Strain 7,b0596,2.0,0.0,FPKM
Strain 7,b0594,2.0,0.0,FPKM
Strain 7,b2541,2.0,0.0,FPKM
Strain 7,b2065,2.0,0.0,FPKM
Strain 7,b0348,2.0,0.0,FPKM
Strain 7,b2841,2.0,0.0,FPKM
Strain 7,b0031,2.0,4.6610563311767,FPKM
Strain 7,b2478,2.0,3.941645889335776,FPKM
Strain 7,b1528,2.0,0.0,FPKM
Strain 7,b0048,2.0,0.27699819918251,FPKM
Strain 7,b1606,2.0,0.0,FPKM
Strain 7,b2315,2.0,0.007497841079370947,FPKM
Strain 7,b3930,2.0,0.0,FPKM
Strain 7,b2262,2.0,0.0,FPKM
Strain 7,b0099,2.0,0.0,FPKM
Strain 7,b1865,2.0,0.0,FPKM
Strain 7,b4115,2.0,0.0,FPKM
Strain 7,b3575,2.0,0.0,FPKM
Strain 7,b0736,2.0,0.0,FPKM
Strain 7,b3058,2.0,0.0,FPKM
Strain 7,b4117,2.0,0.0,FPKM
Strain 7,b2938,2.0,0.0,FPKM
Strain 7,b0945,2.0,0.0,FPKM
Strain 7,b1605,2.0,0.0,FPKM
Strain 7,b1062,2.0,4.013837532891213,FPKM
Strain 7,b0103,2.0,0.00602870359381561,FPKM
Strain 7,b3774,2.0,3.378378535318505,FPKM
Strain 7,b0425,2.0,0.006566081098684437,FPKM
Strain 7,b4381,2.0,0.0,FPKM
Strain 7,b1185,2.0,0.0,FPKM
Strain 7,b3860,2.0,0.0,FPKM
Strain 7,b3960,2.0,3.181992067980883,FPKM
Strain 7,b3177,2.0,0.00807924214220244,FPKM
Strain 7,b2893,2.0,0.0,FPKM
Strain 7,b2582,2.0,0.0,FPKM
Strain 7,b4136,2.0,0.0,FPKM
Strain 7,b3781,2.0,0.0,FPKM
Strain 7,b0578,2.0,0.0,FPKM
Strain 7,b3172,2.0,3.397796342854539,FPKM
Strain 7,b2303,2.0,0.0,FPKM
Strain 7,b3389,2.0,3.973959156739392,FPKM
Strain 7,b0604,2.0,0.0,FPKM
Strain 7,b1693,2.0,4.133373668732412,FPKM
Strain 7,b1876,2.0,0.0,FPKM
Strain 7,b4122,2.0,24.529710549941584,FPKM
Strain 7,b2308,2.0,0.0,FPKM
Strain 7,b0862,2.0,0.0,FPKM
Strain 7,b0863,2.0,0.0,FPKM
Strain 7,b0861,2.0,0.0,FPKM
Strain 7,b2307,2.0,0.0,FPKM
Strain 7,b2310,2.0,0.0,FPKM
Strain 7,b0864,2.0,0.0,FPKM
Strain 7,b2306,2.0,0.0,FPKM
Strain 7,b0860,2.0,0.0,FPKM
Strain 7,b1098,2.0,0.3217941941307793,FPKM
Strain 7,b2923,2.0,0.0,FPKM
Strain 7,b2147,2.0,0.0,FPKM
Strain 7,b2146,2.0,0.0,FPKM
Strain 7,b1238,2.0,0.0,FPKM
Strain 7,b4382,2.0,0.0,FPKM
Strain 7,b4384,2.0,0.0,FPKM
Strain 7,b2251,2.0,0.0,FPKM
Strain 7,b3640,2.0,0.3125160305508765,FPKM
Strain 7,b0173,2.0,5.796371815315348,FPKM
Strain 7,b0420,2.0,5.174055028578877,FPKM
Strain 7,b0421,2.0,0.0033260691270818846,FPKM
Strain 7,b0029,2.0,5.117012189642276,FPKM
Strain 7,b2232,2.0,0.0,FPKM
Strain 7,b3564,2.0,0.0,FPKM
Strain 7,b1779,2.0,376.6189343636393,FPKM
Strain 7,b2927,2.0,0.002385627754311151,FPKM
Strain 7,b1590,2.0,0.0,FPKM
Strain 7,b1587,2.0,0.0,FPKM
Strain 7,b1588,2.0,0.0,FPKM
Strain 7,b0894,2.0,0.0,FPKM
Strain 7,b1589,2.0,0.0,FPKM
Strain 7,b0896,2.0,0.0,FPKM
Strain 7,b0895,2.0,0.0,FPKM
Strain 7,b3433,2.0,12.620754173487208,FPKM
Strain 7,b1873,2.0,0.0,FPKM
Strain 7,b1872,2.0,0.0,FPKM
Strain 7,b1288,2.0,2.2415537849937688e-05,FPKM
Strain 7,b4192,2.0,0.0,FPKM
Strain 7,b2803,2.0,0.0,FPKM
Strain 7,b2341,2.0,0.0,FPKM
Strain 7,b1850,2.0,0.0,FPKM
Strain 7,b1851,2.0,0.0,FPKM
Strain 7,b1054,2.0,0.0,FPKM
Strain 7,b1855,2.0,0.0,FPKM
Strain 7,b2378,2.0,0.0,FPKM
Strain 7,b2738,2.0,0.0,FPKM
Strain 7,b2800,2.0,0.0,FPKM
Strain 7,b2779,2.0,327.1025050394729,FPKM
Strain 7,b0583,2.0,0.0,FPKM
Strain 7,b0585,2.0,0.0,FPKM
Strain 7,b3622,2.0,0.0,FPKM
Strain 7,b3793,2.0,0.0,FPKM
Strain 7,b3785,2.0,0.0,FPKM
