Line Name,Measurement Type,Time,Value,Units
Best Strain,P77454,2.0,0.0,proteins/cell
Best Strain,P0A6W0,2.0,0.0,proteins/cell
Best Strain,P0AG16,2.0,0.47015214619533774,proteins/cell
Best Strain,P22634,2.0,0.01800290736802453,proteins/cell
Best Strain,P08179,2.0,0.5055553363635893,proteins/cell
Best Strain,P06971,2.0,0.0,proteins/cell
Best Strain,P09831,2.0,0.0,proteins/cell
Best Strain,P09832,2.0,0.0,proteins/cell
Best Strain,P0A6X1,2.0,0.00238533646002229,proteins/cell
Best Strain,P04805,2.0,0.0025355253600572373,proteins/cell
Best Strain,P25553,2.0,0.0,proteins/cell
Best Strain,P32055,2.0,0.0,proteins/cell
Best Strain,P0AER8,2.0,0.0,proteins/cell
Best Strain,P0AG24,2.0,0.0,proteins/cell
Best Strain,P0AG20,2.0,0.0,proteins/cell
Best Strain,P32056,2.0,0.0,proteins/cell
Best Strain,P0AEP7,2.0,0.0,proteins/cell
Best Strain,P37128,2.0,0.0,proteins/cell
Best Strain,P0AER0,2.0,0.0,proteins/cell
Best Strain,P17169,2.0,0.06071596286052055,proteins/cell
Best Strain,P76038,2.0,0.0,proteins/cell
Best Strain,P37906,2.0,0.0,proteins/cell
Best Strain,P0AB77,2.0,0.0,proteins/cell
Best Strain,P08194,2.0,0.0,proteins/cell
Best Strain,P25552,2.0,0.0,proteins/cell
Best Strain,P77364,2.0,0.0,proteins/cell
Best Strain,P23524,2.0,0.0,proteins/cell
Best Strain,P0A6T9,2.0,0.13968418963133825,proteins/cell
Best Strain,P27248,2.0,0.14381209901792025,proteins/cell
Best Strain,P33195,2.0,0.14706601797061386,proteins/cell
Best Strain,P75913,2.0,0.0,proteins/cell
Best Strain,P76641,2.0,0.0,proteins/cell
Best Strain,P0A9M5,2.0,0.0,proteins/cell
Best Strain,P0A9M2,2.0,0.0,proteins/cell
Best Strain,P0A8G3,2.0,0.0,proteins/cell
Best Strain,P76045,2.0,30.31961860077853,proteins/cell
Best Strain,P76773,2.0,28.524194598826075,proteins/cell
Best Strain,P52073,2.0,0.0,proteins/cell
Best Strain,P52074,2.0,0.0,proteins/cell
Best Strain,P0AEP9,2.0,0.0,proteins/cell
Best Strain,P0A6F3,2.0,0.0,proteins/cell
Best Strain,P0AC84,2.0,0.0,proteins/cell
Best Strain,P00961,2.0,0.0,proteins/cell
Best Strain,P00960,2.0,0.0,proteins/cell
Best Strain,P76083,2.0,0.0,proteins/cell
Best Strain,P0AGK1,2.0,0.0001463639149900588,proteins/cell
Best Strain,P77589,2.0,0.0,proteins/cell
Best Strain,P61517,2.0,0.5964133012390599,proteins/cell
Best Strain,P0ABE9,2.0,0.5888427444571366,proteins/cell
Best Strain,Q47690,2.0,0.0,proteins/cell
Best Strain,P0AC88,2.0,0.0,proteins/cell
Best Strain,P76658,2.0,0.0,proteins/cell
Best Strain,P0AEA5,2.0,0.0,proteins/cell
Best Strain,P25741,2.0,0.0,proteins/cell
Best Strain,P63228,2.0,0.0,proteins/cell
Best Strain,P60560,2.0,0.0,proteins/cell
Best Strain,P27240,2.0,0.0,proteins/cell
Best Strain,P24173,2.0,0.0,proteins/cell
Best Strain,P04079,2.0,0.15921305377980216,proteins/cell
Best Strain,P00350,2.0,3.819450823349601,proteins/cell
Best Strain,P46859,2.0,0.0,proteins/cell
Best Strain,P39208,2.0,0.0,proteins/cell
Best Strain,P37692,2.0,0.0,proteins/cell
Best Strain,P25742,2.0,0.0,proteins/cell
Best Strain,P27242,2.0,0.0,proteins/cell
Best Strain,P76423,2.0,0.0,proteins/cell
Best Strain,P0A6V8,2.0,0.0,proteins/cell
Best Strain,P23917,2.0,0.0,proteins/cell
Best Strain,P10908,2.0,0.0,proteins/cell
Best Strain,P09394,2.0,0.0,proteins/cell
Best Strain,P06988,2.0,0.06381936938051425,proteins/cell
Best Strain,P06987,2.0,0.06182536265501099,proteins/cell
Best Strain,P60906,2.0,0.0,proteins/cell
Best Strain,P0AEU0,2.0,0.0,proteins/cell
Best Strain,P05825,2.0,0.0,proteins/cell
Best Strain,P15993,2.0,0.0,proteins/cell
Best Strain,P77044,2.0,0.0,proteins/cell
Best Strain,P06983,2.0,0.00029404624431339895,proteins/cell
Best Strain,P76422,2.0,0.00015053465735593042,proteins/cell
Best Strain,P40191,2.0,0.0,proteins/cell
Best Strain,P0AA67,2.0,0.0,proteins/cell
Best Strain,P0AG34,2.0,0.0,proteins/cell
Best Strain,P0AC62,2.0,0.0,proteins/cell
Best Strain,P68688,2.0,0.0,proteins/cell
Best Strain,P0AC69,2.0,0.0,proteins/cell
Best Strain,P24077,2.0,0.0,proteins/cell
Best Strain,P0AEW6,2.0,0.0,proteins/cell
Best Strain,P39405,2.0,0.0,proteins/cell
Best Strain,P0AES0,2.0,0.0,proteins/cell
Best Strain,P51020,2.0,0.0,proteins/cell
Best Strain,P06715,2.0,0.0,proteins/cell
Best Strain,P06610,2.0,0.0,proteins/cell
Best Strain,P26281,2.0,0.0004546675233842865,proteins/cell
Best Strain,P18956,2.0,0.0,proteins/cell
Best Strain,P30147,2.0,0.0,proteins/cell
Best Strain,P75796,2.0,0.0,proteins/cell
Best Strain,P75797,2.0,0.0,proteins/cell
Best Strain,P75799,2.0,0.0,proteins/cell
Best Strain,P75798,2.0,0.0,proteins/cell
Best Strain,P04425,2.0,0.0,proteins/cell
Best Strain,P0A6T5,2.0,0.0004647815131180262,proteins/cell
Best Strain,P0A7I7,2.0,0.0002937356195258125,proteins/cell
Best Strain,P00547,2.0,0.38730692925383464,proteins/cell
Best Strain,P07623,2.0,0.10386278653820846,proteins/cell
Best Strain,Q46822,2.0,0.00018429232867081083,proteins/cell
Best Strain,P06986,2.0,0.06077127253403583,proteins/cell
Best Strain,Q46801,2.0,0.21539061987502148,proteins/cell
Best Strain,Q46800,2.0,0.2040788842870469,proteins/cell
Best Strain,Q46799,2.0,0.19390616578838094,proteins/cell
Best Strain,P30125,2.0,0.3103539119261619,proteins/cell
Best Strain,P0A6A6,2.0,0.28530435319467595,proteins/cell
Best Strain,P30126,2.0,0.31851114049703433,proteins/cell
Best Strain,P69506,2.0,0.0,proteins/cell
Best Strain,P69741,2.0,0.0,proteins/cell
Best Strain,P0ACE0,2.0,0.0,proteins/cell
Best Strain,P69739,2.0,0.0,proteins/cell
Best Strain,P0AAM1,2.0,0.0,proteins/cell
Best Strain,P37180,2.0,0.0,proteins/cell
Best Strain,P0AAJ8,2.0,0.0,proteins/cell
Best Strain,P0ACD8,2.0,0.0,proteins/cell
Best Strain,P09151,2.0,0.3181226799467987,proteins/cell
Best Strain,P60720,2.0,0.0,proteins/cell
Best Strain,P60716,2.0,0.0,proteins/cell
Best Strain,P04951,2.0,0.02630775138254252,proteins/cell
Best Strain,P0ABZ4,2.0,0.027158919550260466,proteins/cell
Best Strain,P0A715,2.0,0.02722528606028286,proteins/cell
Best Strain,P39304,2.0,0.0,proteins/cell
Best Strain,P37678,2.0,0.0,proteins/cell
Best Strain,P03960,2.0,0.0,proteins/cell
Best Strain,P03961,2.0,0.0,proteins/cell
Best Strain,P36937,2.0,0.0,proteins/cell
Best Strain,P03959,2.0,0.0,proteins/cell
Best Strain,P0AAH4,2.0,0.13574792731412508,proteins/cell
Best Strain,P0AGI8,2.0,0.1310140481131456,proteins/cell
Best Strain,P23849,2.0,0.12291979994266476,proteins/cell
Best Strain,P31069,2.0,0.13615647243421306,proteins/cell
Best Strain,P63183,2.0,0.13405048131600777,proteins/cell
Best Strain,P0AFZ7,2.0,0.13421310372691153,proteins/cell
Best Strain,P0AEY8,2.0,0.0,proteins/cell
Best Strain,P45522,2.0,0.0,proteins/cell
Best Strain,P03819,2.0,0.0,proteins/cell
Best Strain,P77433,2.0,0.0,proteins/cell
Best Strain,P77252,2.0,0.0,proteins/cell
Best Strain,P33232,2.0,0.0,proteins/cell
Best Strain,P77536,2.0,0.0,proteins/cell
Best Strain,P0A6B7,2.0,0.0001404550735038625,proteins/cell
Best Strain,P0ACD4,2.0,0.00017641476410642482,proteins/cell
Best Strain,P27838,2.0,0.0,proteins/cell
Best Strain,P0AAC8,2.0,0.00016365358888467593,proteins/cell
Best Strain,P08200,2.0,0.706468827208432,proteins/cell
Best Strain,P38051,2.0,0.0,proteins/cell
Best Strain,P0AEJ2,2.0,0.0,proteins/cell
Best Strain,P0ADI4,2.0,0.0,proteins/cell
Best Strain,P0A9G6,2.0,0.5587827345442625,proteins/cell
Best Strain,P39346,2.0,0.0,proteins/cell
Best Strain,P76473,2.0,0.0,proteins/cell
Best Strain,P00722,2.0,0.0,proteins/cell
Best Strain,P33363,2.0,0.0,proteins/cell
Best Strain,P0ACV6,2.0,0.0,proteins/cell
Best Strain,P60595,2.0,0.06345028646695947,proteins/cell
Best Strain,P60664,2.0,0.06731977179745272,proteins/cell
Best Strain,P75742,2.0,0.0,proteins/cell
Best Strain,P39276,2.0,0.0,proteins/cell
Best Strain,P77304,2.0,0.0,proteins/cell
Best Strain,P36837,2.0,0.0,proteins/cell
Best Strain,P00909,2.0,0.034355553302192525,proteins/cell
Best Strain,P10441,2.0,0.013283795239840985,proteins/cell
Best Strain,P0AB80,2.0,0.30069997799363857,proteins/cell
Best Strain,P00956,2.0,0.0,proteins/cell
Best Strain,P0AD99,2.0,0.0,proteins/cell
Best Strain,P0A9S1,2.0,0.0,proteins/cell
Best Strain,P0ADG7,2.0,0.37444562897745937,proteins/cell
Best Strain,P24181,2.0,0.0,proteins/cell
Best Strain,P24180,2.0,0.0,proteins/cell
Best Strain,P0AAD2,2.0,0.0,proteins/cell
Best Strain,P31448,2.0,0.0,proteins/cell
Best Strain,P33026,2.0,0.0,proteins/cell
Best Strain,P31675,2.0,0.0,proteins/cell
Best Strain,P02920,2.0,0.0,proteins/cell
Best Strain,P06149,2.0,0.0,proteins/cell
Best Strain,P52643,2.0,9.752490409682707,proteins/cell
Best Strain,P0ADA1,2.0,0.0,proteins/cell
Best Strain,P04693,2.0,0.08952161359755419,proteins/cell
Best Strain,P07813,2.0,0.0,proteins/cell
Best Strain,P04816,2.0,0.0,proteins/cell
Best Strain,P32170,2.0,0.0,proteins/cell
Best Strain,P0AC81,2.0,0.0,proteins/cell
Best Strain,P37001,2.0,0.0,proteins/cell
Best Strain,P32099,2.0,0.0,proteins/cell
Best Strain,P27125,2.0,0.0,proteins/cell
Best Strain,P09424,2.0,0.0,proteins/cell
Best Strain,P12999,2.0,1.3520705092823963e-06,proteins/cell
Best Strain,P76251,2.0,0.0,proteins/cell
Best Strain,P37330,2.0,0.7002789415639031,proteins/cell
Best Strain,P08997,2.0,0.7099291295791252,proteins/cell
Best Strain,P02921,2.0,0.0,proteins/cell
Best Strain,Q46893,2.0,0.3236039390726067,proteins/cell
Best Strain,P0A817,2.0,0.0006420534745530528,proteins/cell
Best Strain,P28635,2.0,0.0,proteins/cell
Best Strain,P30750,2.0,0.0,proteins/cell
Best Strain,P31547,2.0,0.0,proteins/cell
Best Strain,P25665,2.0,0.1136874051028643,proteins/cell
Best Strain,P13009,2.0,0.08927029075032411,proteins/cell
Best Strain,P24174,2.0,0.0,proteins/cell
Best Strain,P00946,2.0,0.0,proteins/cell
Best Strain,P0A744,2.0,0.0,proteins/cell
Best Strain,P39160,2.0,0.0,proteins/cell
Best Strain,P54745,2.0,0.0,proteins/cell
Best Strain,P0A746,2.0,0.0,proteins/cell
Best Strain,P00959,2.0,0.0,proteins/cell
Best Strain,P54746,2.0,0.0,proteins/cell
Best Strain,P77243,2.0,0.0,proteins/cell
Best Strain,P77541,2.0,0.0,proteins/cell
Best Strain,P31660,2.0,0.0,proteins/cell
Best Strain,P0ABB8,2.0,0.0,proteins/cell
Best Strain,P0A731,2.0,0.0,proteins/cell
Best Strain,P0AAI9,2.0,0.052768534855861846,proteins/cell
Best Strain,P31142,2.0,0.0,proteins/cell
Best Strain,P0AD68,2.0,0.0,proteins/cell
Best Strain,P0AD65,2.0,0.0,proteins/cell
Best Strain,P02919,2.0,0.0,proteins/cell
Best Strain,P02918,2.0,0.0,proteins/cell
Best Strain,P0AEB2,2.0,0.0,proteins/cell
Best Strain,P33013,2.0,0.0,proteins/cell
Best Strain,P24228,2.0,0.0,proteins/cell
Best Strain,P08506,2.0,0.0,proteins/cell
Best Strain,P0C0T5,2.0,0.0,proteins/cell
Best Strain,P0AFI5,2.0,0.0,proteins/cell
Best Strain,P21517,2.0,0.0,proteins/cell
Best Strain,P61889,2.0,1.2225848303397653,proteins/cell
Best Strain,P33940,2.0,0.0,proteins/cell
Best Strain,P41052,2.0,0.0,proteins/cell
Best Strain,P0A935,2.0,0.0,proteins/cell
Best Strain,P0C066,2.0,0.0,proteins/cell
Best Strain,P0C960,2.0,0.0,proteins/cell
Best Strain,P0AGC5,2.0,0.0,proteins/cell
Best Strain,P0AGC3,2.0,0.0,proteins/cell
Best Strain,P26616,2.0,0.0,proteins/cell
Best Strain,P76558,2.0,0.0,proteins/cell
Best Strain,P62620,2.0,0.3368645074772313,proteins/cell
Best Strain,P62617,2.0,0.3273222311309428,proteins/cell
Best Strain,P52045,2.0,0.0,proteins/cell
Best Strain,Q47689,2.0,0.0,proteins/cell
Best Strain,P27253,2.0,0.0,proteins/cell
Best Strain,P30748,2.0,0.00017540191130995818,proteins/cell
Best Strain,P0AC75,2.0,0.012360926583688021,proteins/cell
Best Strain,P07000,2.0,0.0,proteins/cell
Best Strain,P27241,2.0,0.0,proteins/cell
Best Strain,P00550,2.0,0.0,proteins/cell
Best Strain,P16676,2.0,0.0,proteins/cell
Best Strain,P0AG78,2.0,0.0,proteins/cell
Best Strain,P0AEB0,2.0,0.0,proteins/cell
Best Strain,P09833,2.0,0.0,proteins/cell
Best Strain,P16701,2.0,0.0,proteins/cell
Best Strain,P16700,2.0,0.0,proteins/cell
Best Strain,P0AF01,2.0,0.0,proteins/cell
Best Strain,P37329,2.0,0.0,proteins/cell
Best Strain,Q46810,2.0,0.0,proteins/cell
Best Strain,P31057,2.0,0.000378433090624357,proteins/cell
Best Strain,P0AF03,2.0,0.00016102838962662493,proteins/cell
Best Strain,P0AF16,2.0,0.0,proteins/cell
Best Strain,P76577,2.0,0.0,proteins/cell
Best Strain,P24215,2.0,0.0,proteins/cell
Best Strain,P0A763,2.0,0.0,proteins/cell
Best Strain,P30749,2.0,0.00016068791134503008,proteins/cell
Best Strain,P12282,2.0,0.00031207163669132106,proteins/cell
Best Strain,P75894,2.0,0.0,proteins/cell
Best Strain,P69681,2.0,7.682399929477134,proteins/cell
Best Strain,P37596,2.0,0.0,proteins/cell
Best Strain,Q46877,2.0,0.0,proteins/cell
Best Strain,P24186,2.0,1.144086963221745,proteins/cell
Best Strain,P0AEZ1,2.0,0.10232617606576981,proteins/cell
Best Strain,P40874,2.0,0.0,proteins/cell
Best Strain,P33593,2.0,0.0,proteins/cell
Best Strain,P33591,2.0,0.0,proteins/cell
Best Strain,P0AFA9,2.0,0.0,proteins/cell
Best Strain,P33590,2.0,0.0,proteins/cell
Best Strain,P33594,2.0,0.0,proteins/cell
Best Strain,P15042,2.0,0.0,proteins/cell
Best Strain,P32664,2.0,0.0,proteins/cell
Best Strain,P00393,2.0,0.0,proteins/cell
Best Strain,P0AFF0,2.0,0.0,proteins/cell
Best Strain,P33599,2.0,0.0,proteins/cell
Best Strain,P33602,2.0,0.0,proteins/cell
Best Strain,P33607,2.0,0.0,proteins/cell
Best Strain,P0AFE4,2.0,0.0,proteins/cell
Best Strain,P0AFD1,2.0,0.0,proteins/cell
Best Strain,P0AFE8,2.0,0.0,proteins/cell
Best Strain,P0AFC7,2.0,0.0,proteins/cell
Best Strain,P0AFC3,2.0,0.0,proteins/cell
Best Strain,P0AFD6,2.0,0.0,proteins/cell
Best Strain,P0AFE0,2.0,0.0,proteins/cell
Best Strain,P31979,2.0,0.0,proteins/cell
Best Strain,P0AFD4,2.0,0.0,proteins/cell
Best Strain,P27278,2.0,0.0,proteins/cell
Best Strain,P0A752,2.0,0.0014904053544642787,proteins/cell
Best Strain,P0AFK2,2.0,0.0,proteins/cell
Best Strain,P21369,2.0,0.0,proteins/cell
Best Strain,P0A7B3,2.0,0.0003072296085121862,proteins/cell
Best Strain,P36562,2.0,0.0,proteins/cell
Best Strain,P0AEY5,2.0,0.0,proteins/cell
Best Strain,P30011,2.0,0.0015126414231973811,proteins/cell
Best Strain,P10903,2.0,0.0,proteins/cell
Best Strain,P0AC26,2.0,0.0,proteins/cell
Best Strain,P33934,2.0,0.0,proteins/cell
Best Strain,P0AAL3,2.0,0.0,proteins/cell
Best Strain,P0ABL3,2.0,0.0,proteins/cell
Best Strain,P33937,2.0,0.0,proteins/cell
Best Strain,P0ABL5,2.0,0.0,proteins/cell
Best Strain,P18843,2.0,0.0015160483494062753,proteins/cell
Best Strain,P07001,2.0,0.0,proteins/cell
Best Strain,P27306,2.0,0.0,proteins/cell
Best Strain,P0AB67,2.0,0.0,proteins/cell
Best Strain,P18133,2.0,0.0,proteins/cell
Best Strain,P0AFA7,2.0,0.0,proteins/cell
Best Strain,P11349,2.0,0.0,proteins/cell
Best Strain,P19319,2.0,0.0,proteins/cell
Best Strain,P0AF26,2.0,0.0,proteins/cell
Best Strain,P09152,2.0,0.0,proteins/cell
Best Strain,P19317,2.0,0.0,proteins/cell
Best Strain,P0AF32,2.0,0.0,proteins/cell
Best Strain,P11350,2.0,0.0,proteins/cell
Best Strain,P19318,2.0,0.0,proteins/cell
Best Strain,P37758,2.0,0.0,proteins/cell
Best Strain,P24232,2.0,0.0,proteins/cell
Best Strain,P13738,2.0,0.0,proteins/cell
Best Strain,P76491,2.0,0.0,proteins/cell
Best Strain,P0A8Y1,2.0,0.0,proteins/cell
Best Strain,P0A840,2.0,0.0,proteins/cell
Best Strain,P07024,2.0,0.0,proteins/cell
Best Strain,P77319,2.0,0.0,proteins/cell
Best Strain,P39286,2.0,0.0,proteins/cell
Best Strain,P39411,2.0,0.0,proteins/cell
Best Strain,P07102,2.0,0.0,proteins/cell
Best Strain,P0AEY3,2.0,0.0,proteins/cell
Best Strain,P52061,2.0,0.0,proteins/cell
Best Strain,P77788,2.0,0.0,proteins/cell
Best Strain,P21169,2.0,0.0,proteins/cell
Best Strain,P24169,2.0,0.0,proteins/cell
Best Strain,P0A7E3,2.0,0.20802365905613207,proteins/cell
Best Strain,P15723,2.0,0.0,proteins/cell
Best Strain,P0AFI0,2.0,0.0,proteins/cell
Best Strain,P77455,2.0,0.0,proteins/cell
Best Strain,P08201,2.0,0.0,proteins/cell
Best Strain,P0A9I8,2.0,0.0,proteins/cell
Best Strain,P32709,2.0,0.0,proteins/cell
Best Strain,P0ABK9,2.0,0.0,proteins/cell
Best Strain,P0ABL1,2.0,0.0,proteins/cell
Best Strain,P0AAK7,2.0,0.0,proteins/cell
Best Strain,P77467,2.0,0.0,proteins/cell
Best Strain,P09546,2.0,0.0,proteins/cell
Best Strain,P0A9L8,2.0,0.17499006121417973,proteins/cell
Best Strain,P37748,2.0,0.0,proteins/cell
Best Strain,P76372,2.0,0.0,proteins/cell
Best Strain,P37750,2.0,0.0,proteins/cell
Best Strain,P37746,2.0,0.0,proteins/cell
Best Strain,P37749,2.0,0.0,proteins/cell
Best Strain,P37751,2.0,0.0,proteins/cell
Best Strain,P76080,2.0,0.0,proteins/cell
Best Strain,P76081,2.0,0.0,proteins/cell
Best Strain,P76077,2.0,0.0,proteins/cell
Best Strain,P76079,2.0,0.0,proteins/cell
Best Strain,P76078,2.0,0.0,proteins/cell
Best Strain,P76085,2.0,0.0,proteins/cell
Best Strain,P42632,2.0,0.11606666422390884,proteins/cell
Best Strain,P0A9N4,2.0,0.12419569675453701,proteins/cell
Best Strain,P68066,2.0,0.12738139362685616,proteins/cell
Best Strain,P09373,2.0,0.12407483233923135,proteins/cell
Best Strain,P06960,2.0,0.19409331633001461,proteins/cell
Best Strain,P04391,2.0,0.2012811519946502,proteins/cell
Best Strain,P31663,2.0,0.0003877539825472477,proteins/cell
Best Strain,P0A924,2.0,0.0,proteins/cell
Best Strain,P0AD57,2.0,0.0001475490778541991,proteins/cell
Best Strain,P23721,2.0,1.4835959259310538,proteins/cell
Best Strain,P75728,2.0,0.0,proteins/cell
Best Strain,P0A6W3,2.0,0.01988067752641221,proteins/cell
Best Strain,P17854,2.0,0.0,proteins/cell
Best Strain,P08244,2.0,0.225819983991638,proteins/cell
Best Strain,P76129,2.0,0.0,proteins/cell
Best Strain,P25534,2.0,0.0,proteins/cell
Best Strain,P77608,2.0,0.0,proteins/cell
Best Strain,P0AG03,2.0,0.00013814449151560736,proteins/cell
Best Strain,P0AAB4,2.0,0.00016189701694629366,proteins/cell
Best Strain,P06959,2.0,6.618811390642882,proteins/cell
Best Strain,P0AFG8,2.0,6.676087073089534,proteins/cell
Best Strain,P0AFI7,2.0,0.0,proteins/cell
Best Strain,P0A794,2.0,0.00014269362679733506,proteins/cell
Best Strain,P19624,2.0,0.00015740960903128608,proteins/cell
Best Strain,P0A6A0,2.0,0.00014275078582686942,proteins/cell
Best Strain,P21829,2.0,0.0,proteins/cell
Best Strain,P31120,2.0,0.06293280288910404,proteins/cell
Best Strain,P0A9T0,2.0,1.4220129796714511,proteins/cell
Best Strain,P0A6T1,2.0,8.320098213710962,proteins/cell
Best Strain,P0A799,2.0,21.694158710998533,proteins/cell
Best Strain,P52697,2.0,3.3665541960038494,proteins/cell
Best Strain,P32662,2.0,0.0,proteins/cell
Best Strain,P0A7A2,2.0,20.900553716394953,proteins/cell
Best Strain,P37689,2.0,22.24998469948732,proteins/cell
Best Strain,P62707,2.0,19.41202014120075,proteins/cell
Best Strain,P36938,2.0,0.0,proteins/cell
Best Strain,P77475,2.0,0.0,proteins/cell
Best Strain,P05459,2.0,0.00014153696662540358,proteins/cell
Best Strain,P37661,2.0,0.0,proteins/cell
Best Strain,P06999,2.0,9.230925687128586,proteins/cell
Best Strain,P0A796,2.0,1.2197633329291513,proteins/cell
Best Strain,P32675,2.0,0.1168032574928436,proteins/cell
Best Strain,P32674,2.0,0.12356508480415242,proteins/cell
Best Strain,P0A921,2.0,0.0,proteins/cell
Best Strain,P18200,2.0,0.0,proteins/cell
Best Strain,P0A9H3,2.0,0.0,proteins/cell
Best Strain,P52095,2.0,0.0,proteins/cell
Best Strain,P0A8N3,2.0,0.0,proteins/cell
Best Strain,P0ABF8,2.0,0.0,proteins/cell
Best Strain,P33931,2.0,0.0,proteins/cell
Best Strain,P0ABM1,2.0,0.0,proteins/cell
Best Strain,P69490,2.0,0.0,proteins/cell
Best Strain,P0ABM5,2.0,0.0,proteins/cell
Best Strain,P0ABL8,2.0,0.0,proteins/cell
Best Strain,P07395,2.0,0.0,proteins/cell
Best Strain,P08312,2.0,0.0,proteins/cell
Best Strain,P25737,2.0,0.0,proteins/cell
Best Strain,P24175,2.0,0.0,proteins/cell
Best Strain,P13001,2.0,1.3828206987295897e-06,proteins/cell
Best Strain,P24207,2.0,0.0,proteins/cell
Best Strain,P46136,2.0,0.0,proteins/cell
Best Strain,P0AFJ7,2.0,0.6077319382426107,proteins/cell
Best Strain,P43676,2.0,0.6101511406995112,proteins/cell
Best Strain,P0A6I3,2.0,0.00038501789636071496,proteins/cell
Best Strain,P0AGH8,2.0,0.0,proteins/cell
Best Strain,P07654,2.0,0.0,proteins/cell
Best Strain,P0AAH0,2.0,0.0,proteins/cell
Best Strain,P0AG82,2.0,0.0,proteins/cell
Best Strain,P16256,2.0,0.0,proteins/cell
Best Strain,P0AFQ5,2.0,0.0,proteins/cell
Best Strain,P52647,2.0,0.40201519724571444,proteins/cell
Best Strain,P07003,2.0,0.0,proteins/cell
Best Strain,P0AFL6,2.0,0.0,proteins/cell
Best Strain,P0A7A9,2.0,0.0,proteins/cell
Best Strain,P07117,2.0,0.003177219017275539,proteins/cell
Best Strain,P0ACB2,2.0,0.0012242153794493717,proteins/cell
Best Strain,P00864,2.0,1.2612219005432355,proteins/cell
Best Strain,P0ABQ0,2.0,0.00036489997203287446,proteins/cell
Best Strain,P22259,2.0,0.0,proteins/cell
Best Strain,P52043,2.0,0.3324934398480144,proteins/cell
Best Strain,P0A7B1,2.0,3.016458793635359,proteins/cell
Best Strain,P0A6K6,2.0,0.0,proteins/cell
Best Strain,P45549,2.0,1.8331544828782345,proteins/cell
Best Strain,P0ACB4,2.0,0.00016448702299645595,proteins/cell
Best Strain,Q47142,2.0,0.0,proteins/cell
Best Strain,P23538,2.0,0.0,proteins/cell
Best Strain,P00634,2.0,0.0,proteins/cell
Best Strain,P15640,2.0,0.5718605682173814,proteins/cell
Best Strain,P08178,2.0,0.47094903896101986,proteins/cell
Best Strain,P06989,2.0,0.06448541935727202,proteins/cell
Best Strain,P0A7D7,2.0,0.49401041210650937,proteins/cell
Best Strain,P15254,2.0,0.5004180431126515,proteins/cell
Best Strain,P10371,2.0,0.06162536160576326,proteins/cell
Best Strain,P16659,2.0,0.0,proteins/cell
Best Strain,P0A717,2.0,1.101222353310564,proteins/cell
Best Strain,P0A6D3,2.0,0.2537016586807958,proteins/cell
Best Strain,P0A8K1,2.0,0.0,proteins/cell
Best Strain,P28903,2.0,0.018296975760450824,proteins/cell
Best Strain,P0A9N8,2.0,0.01816625809078134,proteins/cell
Best Strain,P39362,2.0,1.8520126851291654,proteins/cell
Best Strain,P0AG07,2.0,1.9585877679848704,proteins/cell
Best Strain,P0A7Z0,2.0,1.8502039615797032,proteins/cell
Best Strain,P52086,2.0,0.0,proteins/cell
Best Strain,P77689,2.0,0.0,proteins/cell
Best Strain,P77444,2.0,0.0,proteins/cell
Best Strain,P77522,2.0,0.0,proteins/cell
Best Strain,P76194,2.0,0.0,proteins/cell
Best Strain,P77499,2.0,0.0,proteins/cell
Best Strain,P77667,2.0,0.0,proteins/cell
Best Strain,P63224,2.0,0.0,proteins/cell
Best Strain,P76216,2.0,0.0,proteins/cell
Best Strain,P0AD61,2.0,6.209774270263972,proteins/cell
Best Strain,P21599,2.0,5.982453603620387,proteins/cell
Best Strain,P23845,2.0,0.17749188120510184,proteins/cell
Best Strain,P21156,2.0,0.16171804345920396,proteins/cell
Best Strain,P12758,2.0,0.0,proteins/cell
Best Strain,P05707,2.0,0.0,proteins/cell
Best Strain,P05706,2.0,0.0,proteins/cell
Best Strain,P56580,2.0,0.0,proteins/cell
Best Strain,P56579,2.0,0.0,proteins/cell
Best Strain,P75893,2.0,0.0,proteins/cell
Best Strain,P75898,2.0,0.0,proteins/cell
Best Strain,P0AED7,2.0,0.2543710229169394,proteins/cell
Best Strain,P0A821,2.0,0.0,proteins/cell
Best Strain,P0AGB0,2.0,1.4806996279483582,proteins/cell
Best Strain,P23830,2.0,0.0,proteins/cell
Best Strain,P16456,2.0,0.0,proteins/cell
Best Strain,P17109,2.0,0.0,proteins/cell
Best Strain,P11454,2.0,0.0,proteins/cell
Best Strain,P0A9D4,2.0,0.15244460362785597,proteins/cell
Best Strain,P0A9M8,2.0,1.1718264643767302,proteins/cell
Best Strain,P77218,2.0,1.3057542109980547,proteins/cell
Best Strain,P00926,2.0,0.0,proteins/cell
Best Strain,P16095,2.0,0.0,proteins/cell
Best Strain,P42630,2.0,0.0,proteins/cell
Best Strain,P30744,2.0,0.0,proteins/cell
Best Strain,P0A6I6,2.0,0.00035495751737436734,proteins/cell
Best Strain,P0A8L1,2.0,0.0,proteins/cell
Best Strain,P0AAF1,2.0,0.0,proteins/cell
Best Strain,P0ADU2,2.0,0.0,proteins/cell
Best Strain,P42588,2.0,0.0,proteins/cell
Best Strain,P0AAD8,2.0,0.0,proteins/cell
Best Strain,P0AAD6,2.0,0.0,proteins/cell
Best Strain,P0AGE4,2.0,0.0,proteins/cell
Best Strain,P33018,2.0,0.0,proteins/cell
Best Strain,P51025,2.0,0.0,proteins/cell
